country,date,inflation_rate,mom_change,yoy_change,ma_3m,stddev_12m
Japan,2020-05-01,100.1,-0.09980039920159680600,0.10000000000000000000,100.2000000000000000,0.25390883594254251494
Japan,2020-06-01,99.9,-0.19980019980019980000,0.10020040080160320600,100.0666666666666667,0.24058010698889440553
Japan,2020-07-01,100.0,0.10010010010010010000,0.20040080160320641300,100.0000000000000000,0.21461734799546391890
Japan,2020-08-01,100.1,0.10000000000000000000,0.10000000000000000000,100.0000000000000000,0.20652243256245833674
Japan,2020-09-01,99.9,-0.19980019980019980000,-0.19980019980019980000,100.0000000000000000,0.22613350843332271698
Japan,2020-10-01,99.8,-0.10010010010010010000,-0.59760956175298804800,99.9333333333333333,0.24908925016036831261
Japan,2020-11-01,99.5,-0.30060120240480961900,-0.99502487562189054700,99.7333333333333333,0.29374798516394761457
Japan,2020-12-01,99.3,-0.20100502512562814100,-1.19402985074626865700,99.5333333333333333,0.34234042953903311502
Japan,2021-01-01,99.8,0.50352467270896273900,-0.69651741293532338300,99.5333333333333333,0.30550504633038933377
Japan,2021-02-01,99.8,0.00000000000000000000,-0.49850448654037886300,99.6333333333333333,0.28431203515386634672
Japan,2021-03-01,99.9,0.10020040080160320600,-0.39880358923230309100,99.8333333333333333,0.25390883594254251494
Japan,2021-04-01,99.1,-0.80080080080080080100,-1.09780439121756487000,99.6000000000000000,0.31139957766460918837
Japan,2021-05-01,99.4,0.30272452068617558000,-0.69930069930069930100,99.4666666666666667,0.30883456393154552284
Japan,2021-06-01,99.5,0.10060362173038229400,-0.40040040040040040000,99.3333333333333333,0.30785179433085536708
Japan,2021-07-01,99.7,0.20100502512562814100,-0.30000000000000000000,99.5333333333333333,0.29076701075853592344
Japan,2021-08-01,99.7,0.00000000000000000000,-0.39960039960039960000,99.6333333333333333,0.25524794837866013986
Japan,2021-09-01,100.1,0.40120361083249749200,0.20020020020020020000,99.8333333333333333,0.28069178610689481285
Japan,2021-10-01,99.9,-0.19980019980019980000,0.10020040080160320600,99.9000000000000000,0.28749176536296679035
Japan,2021-11-01,100.1,0.20020020020020020000,0.60301507537688442200,100.0333333333333333,0.31176428547376894333
Japan,2021-12-01,100.1,0.00000000000000000000,0.80563947633434038300,100.0333333333333333,0.30587678248047212746
Japan,2022-01-01,100.3,0.19980019980019980000,0.50100200400801603200,100.1666666666666667,0.34377582547616430939
Japan,2022-02-01,100.7,0.39880358923230309100,0.90180360721442885800,100.3666666666666667,0.43090813195136870359
Japan,2022-03-01,101.1,0.39721946375372393200,1.20120120120120120100,100.7000000000000000,0.55779598746886270189
Japan,2022-04-01,101.5,0.39564787339268051400,2.42179616548940464200,101.1000000000000000,0.63977979166130420861
Japan,2022-05-01,101.8,0.29556650246305418700,2.41448692152917505000,101.4666666666666667,0.74238558959368522778
Japan,2022-06-01,101.8,0.00000000000000000000,2.31155778894472361800,101.7000000000000000,0.79123991687768512164
Japan,2022-07-01,102.3,0.49115913555992141500,2.60782347041123370100,101.9666666666666667,0.88300451284065909748
Japan,2022-08-01,102.7,0.39100684261974584600,3.00902708124373119400,102.2666666666666667,0.96891066605125097461
Japan,2022-09-01,103.1,0.38948393378773125600,2.99700299700299700300,102.7000000000000000,1.0861385591612931
Japan,2022-10-01,103.7,0.58195926285160038800,3.80380380380380380400,103.1666666666666667,1.1946852000726917
Japan,2022-11-01,103.9,0.19286403085824493700,3.79620379620379620400,103.5666666666666667,1.2626331312944486
Japan,2022-12-01,104.1,0.19249278152069297400,3.99600399600399600400,103.9000000000000000,1.2674240160118619
Japan,2023-01-01,104.7,0.57636887608069164300,4.38683948155533399800,104.2333333333333333,1.2882922687406650
Japan,2023-02-01,104.0,-0.66857688634192932200,3.27706057596822244300,104.2666666666666667,1.1904608224116280
Japan,2023-03-01,104.4,0.38461538461538461500,3.26409495548961424300,104.3666666666666667,1.1178984612642464
Japan,2023-04-01,105.1,0.67049808429118773900,3.54679802955665024600,104.5000000000000000,1.1130084810044705
Japan,2023-05-01,105.1,0.00000000000000000000,3.24165029469548133600,104.8666666666666667,1.0706483450638117
Japan,2023-06-01,105.2,0.09514747859181731700,3.33988212180746561900,105.1333333333333333,0.95358176462125250635
Japan,2023-07-01,105.7,0.47528517110266159700,3.32355816226783968700,105.3333333333333333,0.89793534220893588117
Japan,2023-08-01,105.9,0.18921475875118259200,3.11587147030185004900,105.6000000000000000,0.85080176090769603181
Japan,2023-09-01,106.2,0.28328611898016997200,3.00678952473326867100,105.9333333333333333,0.83266639978645309411
Japan,2023-10-01,107.1,0.84745762711864406800,3.27868852459016393400,106.4000000000000000,0.97778351697121897260
Japan,2023-11-01,106.9,-0.18674136321195144700,2.88739172281039461000,106.7333333333333333,1.0209917935146405
Japan,2023-12-01,106.8,-0.09354536950420954200,2.59365994236311239200,106.9333333333333333,1.0139556502165470
Japan,2024-01-01,106.9,0.09363295880149812700,2.10124164278892072600,106.8666666666666667,1.0367124612315255
Japan,2024-02-01,106.9,0.00000000000000000000,2.78846153846153846200,106.8666666666666667,0.91634980749546168984
Japan,2024-03-01,107.2,0.28063610851262862500,2.68199233716475095800,107.0000000000000000,0.81853527718724499700
Japan,2024-04-01,107.7,0.46641791044776119400,2.47383444338725023800,107.2666666666666667,0.83047996345304424025
Japan,2024-05-01,108.1,0.37140204271123491200,2.85442435775451950500,107.6666666666666667,0.83321211239541173776
Japan,2024-06-01,108.2,0.09250693802035152600,2.85171102661596958200,108.0000000000000000,0.78547418606195898951
Japan,2024-07-01,108.6,0.36968576709796672800,2.74361400189214758800,108.3000000000000000,0.80617879060679984143
Japan,2024-08-01,109.1,0.46040515653775322300,3.02171860245514636400,108.6333333333333333,0.86142060257777358633
Japan,2024-09-01,108.9,-0.18331805682859761700,2.54237288135593220300,108.8666666666666667,0.85066818656651527346
Japan,2024-10-01,109.5,0.55096418732782369100,2.24089635854341736700,109.1666666666666667,0.97047317418781948430
Japan,2024-11-01,110.0,0.45662100456621004600,2.89990645463049579000,109.4666666666666667,1.0858246412359371
Japan,2024-12-01,110.7,0.63636363636363636400,3.65168539325842696600,110.0666666666666667,1.2179217270963407
Japan,2025-01-01,111.2,0.45167118337850045200,4.02245088868101029000,110.6333333333333333,1.3365208112064244
Japan,2025-02-01,110.8,-0.35971223021582733800,3.64826941066417212300,110.9000000000000000,1.2949786473026098
Japan,2025-03-01,111.1,0.27075812274368231000,3.63805970149253731300,111.0333333333333333,1.2449595344525228
United Kingdom,2005-01-01,78.3,,,78.3000000000000000,
United Kingdom,2005-02-01,78.5,0.25542784163473818600,,78.4000000000000000,0.14142135623730950488
United Kingdom,2005-03-01,78.8,0.38216560509554140100,,78.5333333333333333,0.25166114784235832323
United Kingdom,2005-04-01,79.1,0.38071065989847715700,,78.8000000000000000,0.35000000000000000000
United Kingdom,2005-05-01,79.4,0.37926675094816687700,,79.1000000000000000,0.44384682042344293446
United Kingdom,2005-06-01,79.4,0.00000000000000000000,,79.3000000000000000,0.46224091842530196612
United Kingdom,2005-07-01,79.5,0.12594458438287153700,,79.4333333333333333,0.47609522856952333320
United Kingdom,2005-08-01,79.7,0.25157232704402515700,,79.5333333333333333,0.50550540480366209998
United Kingdom,2005-09-01,79.9,0.25094102885821831900,,79.7000000000000000,0.54492609080906049459
United Kingdom,2005-10-01,80.0,0.12515644555694618300,,79.8666666666666667,0.57580861017837824232
United Kingdom,2005-11-01,80.0,0.00000000000000000000,,79.9666666666666667,0.59006933336839170278
United Kingdom,2005-12-01,80.3,0.37500000000000000000,,80.1000000000000000,0.62879152974478582649
United Kingdom,2006-01-01,80.0,-0.37359900373599003700,2.17113665389527458500,80.1000000000000000,0.54188224148459011515
United Kingdom,2006-02-01,80.2,0.25000000000000000000,2.16560509554140127400,80.1666666666666667,0.45817490374773084492
United Kingdom,2006-03-01,80.4,0.24937655860349127200,2.03045685279187817300,80.2000000000000000,0.40480073661449328400
United Kingdom,2006-04-01,80.9,0.62189054726368159200,2.27560050568900126400,80.5000000000000000,0.44338573397315016783
United Kingdom,2006-05-01,81.3,0.49443757725587144600,2.39294710327455919400,80.8666666666666667,0.54661492733722410472
United Kingdom,2006-06-01,81.5,0.24600246002460024600,2.64483627204030226700,81.2333333333333333,0.62152061815186693602
United Kingdom,2006-07-01,81.5,0.00000000000000000000,2.51572327044025157200,81.4333333333333333,0.65244296163099053070
United Kingdom,2006-08-01,81.8,0.36809815950920245400,2.63488080301129234600,81.6000000000000000,0.70517567121443382417
United Kingdom,2006-09-01,81.9,0.12224938875305623500,2.50312891113892365500,81.7333333333333333,0.74691283820723544904
United Kingdom,2006-10-01,82.0,0.12210012210012210000,2.50000000000000000000,81.9000000000000000,0.77087121119057510333
United Kingdom,2006-11-01,82.2,0.24390243902439024400,2.75000000000000000000,82.0333333333333333,0.77733031861778313273
United Kingdom,2006-12-01,82.6,0.48661800486618004900,2.86425902864259028600,82.2666666666666667,0.82622727814537517333
United Kingdom,2007-01-01,82.1,-0.60532687651331719100,2.62500000000000000000,82.3000000000000000,0.72905085660408596433
United Kingdom,2007-02-01,82.4,0.36540803897685749100,2.74314214463840399000,82.3666666666666667,0.63365223231292377035
United Kingdom,2007-03-01,82.8,0.48543689320388349500,2.98507462686567164200,82.4333333333333333,0.55404846084949732464
United Kingdom,2007-04-01,83.1,0.36231884057971014500,2.71940667490729295400,82.7666666666666667,0.55103208947969957257
United Kingdom,2007-05-01,83.3,0.24067388688327316500,2.46002460024600246000,83.0666666666666667,0.58826916123540426553
United Kingdom,2007-06-01,83.5,0.24009603841536614600,2.45398773006134969300,83.3000000000000000,0.63293448366008673810
United Kingdom,2007-07-01,83.1,-0.47904191616766467100,1.96319018404907975500,83.3000000000000000,0.58517026789152781104
United Kingdom,2007-08-01,83.4,0.36101083032490974700,1.95599022004889975600,83.3333333333333333,0.57682516651692020924
United Kingdom,2007-09-01,83.5,0.11990407673860911300,1.95360195360195360200,83.3333333333333333,0.55976185412488884006
United Kingdom,2007-10-01,83.8,0.35928143712574850300,2.19512195121951219500,83.5666666666666667,0.55732042902271275530
United Kingdom,2007-11-01,84.1,0.35799522673031026300,2.31143552311435523100,83.8000000000000000,0.58380932960456647136
United Kingdom,2007-12-01,84.5,0.47562425683709869200,2.30024213075060532700,84.1333333333333333,0.67419986246324208624
United Kingdom,2008-01-01,84.1,-0.47337278106508875700,2.43605359317904993900,84.2333333333333333,0.59288713218887751060
United Kingdom,2008-02-01,84.6,0.59453032104637336500,2.66990291262135922300,84.4000000000000000,0.57287155469775088303
United Kingdom,2008-03-01,84.9,0.35460992907801418400,2.53623188405797101400,84.5333333333333333,0.60920962208123702317
United Kingdom,2008-04-01,85.6,0.82449941107184923400,3.00842358604091456100,85.0333333333333333,0.74994949324887367660
United Kingdom,2008-05-01,86.1,0.58411214953271028000,3.36134453781512605000,85.5333333333333333,0.91783671882543597889
United Kingdom,2008-06-01,86.6,0.58072009291521486600,3.71257485029940119800,86.1000000000000000,1.1005164077088372
United Kingdom,2008-07-01,86.6,0.00000000000000000000,4.21179302045728038500,86.4333333333333333,1.1511522554169432
United Kingdom,2008-08-01,87.1,0.57736720554272517300,4.43645083932853717000,86.7666666666666667,1.2300221727491523
United Kingdom,2008-09-01,87.5,0.45924225028702640600,4.79041916167664670700,87.0666666666666667,1.2901432854414648
United Kingdom,2008-10-01,87.3,-0.22857142857142857100,4.17661097852028639600,87.3000000000000000,1.2767145334803705
United Kingdom,2008-11-01,87.3,0.00000000000000000000,3.80499405469678953600,87.3666666666666667,1.2342339054382412
United Kingdom,2008-12-01,87.1,-0.22909507445589919800,3.07692307692307692300,87.2333333333333333,1.1703405357830556
United Kingdom,2009-01-01,86.6,-0.57405281285878300800,2.97265160523186682500,87.0000000000000000,0.95960061136565212868
United Kingdom,2009-02-01,87.2,0.69284064665127020800,3.07328605200945626500,86.9666666666666667,0.78330109540368067879
United Kingdom,2009-03-01,87.3,0.11467889908256880700,2.82685512367491166100,87.0333333333333333,0.57121614016751906542
United Kingdom,2009-04-01,87.5,0.22909507445589919800,2.21962616822429906500,87.3333333333333333,0.43866187710381491988
United Kingdom,2009-05-01,87.9,0.45714285714285714300,2.09059233449477351900,87.5666666666666667,0.40301891075263754209
United Kingdom,2009-06-01,88.1,0.22753128555176336700,1.73210161662817552000,87.8333333333333333,0.44201672805312230490
United Kingdom,2009-07-01,88.0,-0.11350737797956867200,1.61662817551963048500,88.0000000000000000,0.42737748554587565162
United Kingdom,2009-08-01,88.3,0.34090909090909090900,1.37772675086107921900,88.1333333333333333,0.48515851829972838146
United Kingdom,2009-09-01,88.3,0.00000000000000000000,0.91428571428571428600,88.2000000000000000,0.53619026473818041524
United Kingdom,2009-10-01,88.4,0.11325028312570781400,1.26002290950744559000,88.3333333333333333,0.57735026918962576451
United Kingdom,2009-11-01,88.6,0.22624434389140271500,1.48911798396334478800,88.4333333333333333,0.62249497989943661874
United Kingdom,2009-12-01,88.9,0.33860045146726862300,2.06659012629161882900,88.6333333333333333,0.66075026227078343167
United Kingdom,2010-01-01,88.8,-0.11248593925759280100,2.54041570438799076200,88.7666666666666667,0.55670839981469870421
United Kingdom,2010-02-01,89.0,0.22522522522522522500,2.06422018348623853200,88.9000000000000000,0.53164980499527614472
United Kingdom,2010-03-01,89.4,0.44943820224719101100,2.40549828178694158100,89.0666666666666667,0.53314390575380700156
United Kingdom,2010-04-01,89.9,0.55928411633109619700,2.74285714285714285700,89.4333333333333333,0.59746941090711662450
United Kingdom,2010-05-01,90.1,0.22246941045606229100,2.50284414106939704200,89.8000000000000000,0.68335181054102503175
United Kingdom,2010-06-01,90.2,0.11098779134295227500,2.38365493757094211100,90.0666666666666667,0.74888806462203237154
United Kingdom,2010-07-01,90.0,-0.22172949002217294900,2.27272727272727272700,90.1000000000000000,0.73045232976601974872
United Kingdom,2010-08-01,90.4,0.44444444444444444400,2.37825594563986410000,90.2000000000000000,0.75718777944003648145
United Kingdom,2010-09-01,90.4,0.00000000000000000000,2.37825594563986410000,90.2666666666666667,0.73911289989275575346
