country,date,inflation_rate,mom_change,yoy_change,ma_3m,stddev_12m
United States,2014-01-04,1.952858,-98.04759495796975101800,102.6600521142986200,34.4960870000000000,50.9392261151169097
United States,2014-01-05,100.3725,5039.7746277507120300,2.07272538676738432100,67.4495193333333333,51.1172086669135455
United States,2014-01-05,2.127111,-97.88078308301576627100,71.94722700053028441400,34.8174896666666667,51.0399406659016393
United States,2014-01-06,100.5595,4627.5153952943687500,2.27167095207710362300,67.6863703333333333,51.2339282403616515
United States,2014-01-06,2.072341,-97.93918923622333046600,37.99635888065545475400,34.9196506666666667,51.1843740582589400
United States,2014-01-07,100.5202,4750.5627210965762900,1.85278067062606911300,67.7173470000000000,51.3426137039252617
United States,2014-01-07,1.992329,-98.01798146044277667600,26.18086610886875873600,34.8616233333333333,51.3066517091320297
United States,2014-01-08,100.3523,4936.9341609744173800,1.30802982254288734500,67.6216096666666667,51.4184113666000702
United States,2014-01-08,1.699611,-98.30635570883776455500,50.89559275144737554700,34.6814133333333333,51.3680781904451584
United States,2014-01-09,100.4278,5808.8697354865319200,0.73551678311738868700,67.4932370000000000,51.4315714812209600
United States,2014-01-09,1.657919,-98.34914336468587383200,9.63600786402354710300,34.5951100000000000,51.4188062372343570
United States,2014-01-10,100.1755,5942.2433182803261200,0.15226467459549384500,67.4204063333333333,51.4319842979371675
United States,2014-01-10,1.66434,-98.33857579947192676900,-14.77414128421011666000,34.4992530000000000,51.4571394576839462
United States,2014-01-11,99.63463,5886.4348630688441100,-0.73513163466088819100,67.1581566666666667,51.3933553577077690
United States,2014-01-11,1.322355,-98.67279579399251043500,-37.83328655627280381700,34.2071083333333333,51.4635090485863411
United States,2014-01-12,99.06969,7391.9132910602674800,-1.48152089061699789700,66.6755583333333333,51.3347357743141836
United States,2014-01-12,0.7564933,-99.23640287962948102500,-63.49571330200965960700,33.7161794333333333,51.4497517348363097
United States,2015-01-01,98.60348,12934.2833175125278700,-1.90680082212331451800,66.1432211000000000,51.2839779537054560
United States,2015-01-01,-0.08934832,-100.09061375927097096400,-104.4846167475351700,33.0902083266666667,51.4665892145223869
United States,2015-01-02,99.03172,-110937.8087019431367000,-1.31594392953624381300,65.8486172266666667,51.3514441167836637
United States,2015-01-02,-0.0251298,-100.02537550594900300600,-101.47856185915483013500,32.9724139600000000,51.5021215275191642
United States,2015-01-03,99.62112,-396526.2349879426020100,-0.80324372335150227300,66.2092367333333333,51.4310587023546084
United States,2015-01-03,-0.07363739,-100.07391744842860630400,-104.44155534739634445300,33.1741176033333333,51.5815901807294936
United States,2015-01-04,99.82364,-135661.0784141045737800,-0.35124356753896910900,66.4570408700000000,51.5505495768841564
United States,2015-01-04,-0.1995174,-100.1998698905389500,-111.98777893939940156500,33.1834950700000000,51.7117988783858022
United States,2015-01-05,100.3325,-50387.5939642357007500,0.70042915801463808300,66.6522075333333333,51.7733071631996681
United States,2015-01-05,-0.03993275,-100.03980041362469788000,-103.01982069867773782400,33.3643499500000000,51.8907427736907868
United States,2015-01-06,100.6839,-252233.6496985556967700,1.62936817506948896300,66.9921557500000000,52.0321623232873118
United States,2015-01-06,0.1237712,-99.87706952154217307800,-83.63882403188501471200,33.5892461500000000,52.0867466155752895
United States,2015-01-07,100.6907,81252.2855074524606700,2.11678127384550727800,67.1661237333333333,52.2676456162640941
United States,2015-01-07,0.1695698,-99.83159338449330474400,-289.7851017232333000,33.6613470000000000,52.2451416800064851
United States,2015-01-08,100.5481,59195.9949236243717900,1.53120636499093421800,67.1361232666666667,52.3761546163209722
United States,2015-01-08,0.1950793,-99.80598410114164265700,-876.2867193531186100,33.6375830333333333,52.3570165703806894
United States,2015-01-09,100.3915,51361.8926764654168800,0.77330991661205977200,67.0448931000000000,52.4236124014624622
United States,2015-01-09,-0.03612975,-100.03598885363800720200,-50.93559128046227602600,33.5168165166666667,52.4203421412313061
United States,2015-01-10,100.3464,-277838.9824175367944700,0.52368356834112641100,66.9005900833333333,52.4655066882641629
United States,2015-01-10,0.1705744,-99.83001443001443001400,-185.4934958053783800,33.4936148833333333,52.4332426288620804
United States,2015-01-11,100.1346,58604.3542290050558600,-0.19724416315750130800,66.8838581333333333,52.4161030990733424
United States,2015-01-11,0.5017976,-99.49887691167688291600,-1356.6066699638767700,33.6023240000000000,52.3690351032695006
United States,2015-01-12,99.79242,19786.9863068296859100,-0.88542458128856748700,66.8096058666666667,52.2916800000440572
